id	kind	name	qualified_name	namespace	expected_namespace	namespace_path_match	path	line	compilation_unit	module	lint_tag	signature	noexcept	parent_id	owner_type	trivial_destructor	linkage	seen_in_tu_count
decl:c:@F@usearch_openFromCollator_78	external_function	usearch_openFromCollator_78	usearch_openFromCollator_78				/usr/include/unicode/usearch.h	346		external		struct UStringSearch *(const char16_t *, int, const char16_t *, int, const struct UCollator *, struct UBreakIterator *, enum UErrorCode *)	false				external	1
decl:c:@F@usearch_setPattern_78	external_function	usearch_setPattern_78	usearch_setPattern_78				/usr/include/unicode/usearch.h	626		external		void (struct UStringSearch *, const char16_t *, int, enum UErrorCode *)	false				external	1
decl:c:@F@usearch_setText_78	external_function	usearch_setText_78	usearch_setText_78				/usr/include/unicode/usearch.h	567		external		void (struct UStringSearch *, const char16_t *, int, enum UErrorCode *)	false				external	1
decl:c:@F@utext_close_78	external_function	utext_close_78	utext_close_78				/usr/include/unicode/utext.h	184		external		struct UText *(struct UText *)	false				external	1
decl:c:@F@utext_next32From_78	external_function	utext_next32From_78	utext_next32From_78				/usr/include/unicode/utext.h	512		external		int (struct UText *, long)	false				external	1
decl:c:@F@utext_next32_78	external_function	utext_next32_78	utext_next32_78				/usr/include/unicode/utext.h	469		external		int (struct UText *)	false				external	1
decl:c:@F@utext_openUTF8_78	external_function	utext_openUTF8_78	utext_openUTF8_78				/usr/include/unicode/utext.h	208		external		struct UText *(struct UText *, const char *, long, enum UErrorCode *)	false				external	14
decl:c:@F@utf8_back1SafeBody_78	external_function	utf8_back1SafeBody_78	utf8_back1SafeBody_78				/usr/include/unicode/utf8.h	163		external		int (const unsigned char *, int, int)	false				external	4
decl:c:@F@utf8_prevCharSafeBody_78	external_function	utf8_prevCharSafeBody_78	utf8_prevCharSafeBody_78				/usr/include/unicode/utf8.h	151		external		int (const unsigned char *, int, int *, int, signed char)	false				external	6
decl:c:@F@vsnprintf#*C#l#*1C#*$@S@__va_list_tag#	external_function	vsnprintf	vsnprintf				/usr/include/x86_64-linux-gnu/bits/stdio2.h	93		external		int (char *, unsigned long, const char *, struct __va_list_tag *) noexcept	true				external	110
decl:c:@N@__gnu_cxx@FT@>2#T#Toperator!=#&1>@N@__gnu_cxx@ST>2#T#T@__normal_iterator2t0.0t0.1#S0_#b#	external_function	operator!=	__gnu_cxx::operator!=	__gnu_cxx			/usr/include/c++/15/bits/stl_iterator.h	1244		external		_Bool (const __normal_iterator<type-parameter-0-0, type-parameter-0-1> &, const __normal_iterator<type-parameter-0-0, type-parameter-0-1> &) noexcept	true				external	4
decl:c:@N@__gnu_cxx@ST>2#T#T@__normal_iterator@F@operator++#	external_method	operator++	__gnu_cxx::__normal_iterator::operator++	__gnu_cxx			/usr/include/c++/15/bits/stl_iterator.h	1101		external		__normal_iterator<_Iterator, _Container> &(void) noexcept	true				external	4
decl:c:@N@__gnu_cxx@ST>2#T#T@__normal_iterator@F@operator->#1	external_method	operator->	__gnu_cxx::__normal_iterator::operator->	__gnu_cxx			/usr/include/c++/15/bits/stl_iterator.h	1095		external		iterator_traits<type-parameter-0-0>::pointer (void) const noexcept	true				external	4
decl:c:@N@charport@F@check_abi#	external_function	check_abi	charport::check_abi	charport			charport/include/charport/interop/reader.h	406		external		_Bool (void)	false				external	1
decl:c:@N@charport@N@charvec@F@wrap#&&$@N@charport@N@charvec@S@Store#	external_function	wrap	charport::charvec::wrap	charport::charvec			charport/include/charport/charvec/builder.h	138		external		struct SEXPREC *(class charport::charvec::Store &&) noexcept	true				external	29
decl:c:@N@charport@N@charvec@N@components@F@empty_data#	external_function	empty_data	charport::charvec::components::empty_data	charport::charvec::components			charport/include/charport/charvec/store.h	19		external		const char *(void) noexcept	true				external	2
decl:c:@N@charport@N@charvec@N@components@F@na_record#	external_function	na_record	charport::charvec::components::na_record	charport::charvec::components			charport/include/charport/charvec/store.h	24		external		struct charport_strview (void) noexcept	true				external	1
decl:c:@N@charport@N@charvec@N@components@S@RecordTable@F@RecordTable#l#	external_constructor	RecordTable	charport::charvec::components::RecordTable::RecordTable	charport::charvec::components			charport/include/charport/charvec/store.h	145		external		void (unsigned long)	false				external	1
decl:c:@N@charport@N@charvec@N@components@S@RecordTable@F@operator=#&&$@N@charport@N@charvec@N@components@S@RecordTable#	external_method	operator=	charport::charvec::components::RecordTable::operator=	charport::charvec::components			charport/include/charport/charvec/store.h	181		external		struct charport::charvec::components::RecordTable &(struct charport::charvec::components::RecordTable &&) noexcept	true				external	1
decl:c:@N@charport@N@charvec@N@components@S@RecordTable@F@set#l#*1C#I#$@S@cetype_ext_t#	external_method	set	charport::charvec::components::RecordTable::set	charport::charvec::components			charport/include/charport/charvec/store.h	214		external		void (unsigned long, const char *, int, struct cetype_ext_t) noexcept	true				external	3
decl:c:@N@charport@N@charvec@N@components@S@RecordTable@F@view#l#1	external_method	view	charport::charvec::components::RecordTable::view	charport::charvec::components			charport/include/charport/charvec/store.h	207		external		struct charport_strview (unsigned long) const noexcept	true				external	1
decl:c:@N@charport@N@charvec@N@components@S@SliceChain@F@empty#1	external_method	empty	charport::charvec::components::SliceChain::empty	charport::charvec::components			charport/include/charport/charvec/store.h	83		external		_Bool (void) const noexcept	true				external	1
decl:c:@N@charport@N@charvec@N@components@S@SliceChain@F@front_data#	external_method	front_data	charport::charvec::components::SliceChain::front_data	charport::charvec::components			charport/include/charport/charvec/store.h	85		external		char *(void) noexcept	true				external	2
decl:c:@N@charport@N@charvec@N@components@S@SliceChain@F@push_front#l#	external_method	push_front	charport::charvec::components::SliceChain::push_front	charport::charvec::components			charport/include/charport/charvec/store.h	89		external		char *(unsigned long)	false				external	1
decl:c:@N@charport@N@charvec@S@Builder@F@Builder#L#	external_constructor	Builder	charport::charvec::Builder::Builder	charport::charvec			charport/include/charport/charvec/builder.h	160		external		void (long)	false				external	3
decl:c:@N@charport@N@charvec@S@Builder@F@release_store#	external_method	release_store	charport::charvec::Builder::release_store	charport::charvec			charport/include/charport/charvec/builder.h	202		external		class charport::charvec::Store (void) noexcept	true				external	29
decl:c:@N@charport@N@charvec@S@Builder@F@reserve#L#l#$@S@cetype_ext_t#	external_method	reserve	charport::charvec::Builder::reserve	charport::charvec			charport/include/charport/charvec/builder.h	197		external		char *(long, unsigned long, struct cetype_ext_t)	false				external	1
decl:c:@N@charport@N@charvec@S@Builder@F@reset#L#	external_method	reset	charport::charvec::Builder::reset	charport::charvec			charport/include/charport/charvec/builder.h	168		external		void (long)	false				external	31
decl:c:@N@charport@N@charvec@S@Builder@F@set#L#&1$@S@charport_strview#	external_method	set	charport::charvec::Builder::set	charport::charvec			charport/include/charport/charvec/builder.h	184		external		void (long, const struct charport_strview &)	false				external	31
decl:c:@N@charport@N@charvec@S@Builder@F@set#L#*1C#l#$@S@cetype_ext_t#	external_method	set	charport::charvec::Builder::set	charport::charvec			charport/include/charport/charvec/builder.h	174		external		void (long, const char *, unsigned long, struct cetype_ext_t)	false				external	2
decl:c:@N@charport@N@charvec@S@Builder@F@set_na#L#	external_method	set_na	charport::charvec::Builder::set_na	charport::charvec			charport/include/charport/charvec/builder.h	192		external		void (long)	false				external	30
decl:c:@N@charport@N@charvec@S@Builder@F@to_sexp#	external_method	to_sexp	charport::charvec::Builder::to_sexp	charport::charvec			charport/include/charport/charvec/builder.h	208		external		struct SEXPREC *(void) noexcept	true				external	3
decl:c:@N@charport@N@charvec@S@GrowableBuilder@F@append#&1$@S@charport_strview#	external_method	append	charport::charvec::GrowableBuilder::append	charport::charvec			charport/include/charport/charvec/builder.h	333		external		void (const struct charport_strview &)	false				external	1
decl:c:@N@charport@N@charvec@S@GrowableBuilder@F@append#*1C#l#$@S@cetype_ext_t#	external_method	append	charport::charvec::GrowableBuilder::append	charport::charvec			charport/include/charport/charvec/builder.h	341		external		void (const char *, unsigned long, struct cetype_ext_t)	false				external	3
decl:c:@N@charport@N@charvec@S@GrowableBuilder@F@append_reserve#l#$@S@cetype_ext_t#	external_method	append_reserve	charport::charvec::GrowableBuilder::append_reserve	charport::charvec			charport/include/charport/charvec/builder.h	353		external		char *(unsigned long, struct cetype_ext_t)	false				external	1
decl:c:@N@charport@N@charvec@S@GrowableBuilder@F@release_store#	external_method	release_store	charport::charvec::GrowableBuilder::release_store	charport::charvec			charport/include/charport/charvec/builder.h	376		external		class charport::charvec::Store (void) noexcept	true				external	1
decl:c:@N@charport@N@charvec@S@GrowableBuilder@F@size#1	external_method	size	charport::charvec::GrowableBuilder::size	charport::charvec			charport/include/charport/charvec/builder.h	372		external		unsigned long (void) const noexcept	true				external	1
decl:c:@N@charport@N@charvec@S@GrowableBuilder@F@to_sexp#	external_method	to_sexp	charport::charvec::GrowableBuilder::to_sexp	charport::charvec			charport/include/charport/charvec/builder.h	382		external		struct SEXPREC *(void) noexcept	true				external	1
decl:c:@N@charport@N@charvec@S@Store@F@Store#	external_constructor	Store	charport::charvec::Store::Store	charport::charvec			charport/include/charport/charvec/store.h	290		external		void (void) noexcept	true				external	3
decl:c:@N@charport@N@charvec@S@Store@F@Store#l#l#	external_constructor	Store	charport::charvec::Store::Store	charport::charvec			charport/include/charport/charvec/store.h	292		external		void (unsigned long, unsigned long)	false				external	4
decl:c:@N@charport@N@charvec@S@Store@F@scalar#*1C#l#$@S@cetype_ext_t#S	external_method	scalar	charport::charvec::Store::scalar	charport::charvec			charport/include/charport/charvec/store.h	304		external		class charport::charvec::Store (const char *, unsigned long, struct cetype_ext_t)	false				external	7
decl:c:@N@charport@N@charvec@S@Store@F@size#1	external_method	size	charport::charvec::Store::size	charport::charvec			charport/include/charport/charvec/store.h	323		external		unsigned long (void) const noexcept	true				external	7
decl:c:@N@charport@N@charvec@S@Store@F@view#l#1	external_method	view	charport::charvec::Store::view	charport::charvec			charport/include/charport/charvec/store.h	324		external		struct charport_strview (unsigned long) const noexcept	true				external	8
decl:c:@N@charport@S@Reader@F@Reader#	external_constructor	Reader	charport::Reader::Reader	charport			charport/include/charport/interop/reader.h	491		external		void (void) noexcept	true				external	45
decl:c:@N@charport@S@Reader@F@operator=#&&$@N@charport@S@Reader#	external_method	operator=	charport::Reader::operator=	charport			charport/include/charport/interop/reader.h	502		external		class charport::Reader &(class charport::Reader &&) noexcept	true				external	1
decl:c:@N@charport@S@Reader@F@reset#*$@S@SEXPREC#	external_method	reset	charport::Reader::reset	charport			charport/include/charport/interop/reader.h	513		external		void (struct SEXPREC *)	false				external	45
decl:c:@N@charport@S@Reader@F@size#1	external_method	size	charport::Reader::size	charport			charport/include/charport/interop/reader.h	525		external		long (void) const noexcept	true				external	45
decl:c:@N@charport@S@Reader@F@view#L#1	external_method	view	charport::Reader::view	charport			charport/include/charport/interop/reader.h	549		external		struct charport_strview (long) const	false				external	2
decl:c:@N@charport@S@Reader@F@views#I#L#**1C#*I#*$@S@cetype_ext_t#1	external_method	views	charport::Reader::views	charport			charport/include/charport/interop/reader.h	569		external		void (int, long, const char **, int *, struct cetype_ext_t *) const	false				external	45
decl:c:@N@charport@S@StrViews@F@StrViews#L#	external_constructor	StrViews	charport::StrViews::StrViews	charport			charport/include/charport/interop/reader.h	451		external		void (long)	false				external	45
decl:c:@N@charport@S@StrViews@F@encodings#	external_method	encodings	charport::StrViews::encodings	charport			charport/include/charport/interop/reader.h	468		external		struct cetype_ext_t *(void) noexcept	true				external	45
decl:c:@N@charport@S@StrViews@F@lengths#	external_method	lengths	charport::StrViews::lengths	charport			charport/include/charport/interop/reader.h	467		external		int *(void) noexcept	true				external	45
decl:c:@N@charport@S@StrViews@F@operator[]#L#1	external_method	operator[]	charport::StrViews::operator[]	charport			charport/include/charport/interop/reader.h	473		external		struct charport_strview (long) const noexcept	true				external	44
decl:c:@N@charport@S@StrViews@F@ptrs#	external_method	ptrs	charport::StrViews::ptrs	charport			charport/include/charport/interop/reader.h	466		external		const char **(void) noexcept	true				external	45
decl:c:@N@charport@S@StrViews@F@ptrs#1	external_method	ptrs	charport::StrViews::ptrs	charport			charport/include/charport/interop/reader.h	469		external		const char *const *(void) const noexcept	true				external	6
decl:c:@N@charport@S@StrViews@F@resize#L#	external_method	resize	charport::StrViews::resize	charport			charport/include/charport/interop/reader.h	453		external		void (long)	false				external	44
decl:c:@N@charport@S@StrViews@F@size#1	external_method	size	charport::StrViews::size	charport			charport/include/charport/interop/reader.h	462		external		long (void) const noexcept	true				external	26
decl:c:@N@charr@N@altrep_backend@F@ci__length_string#*1C#I#I#	function	ci__length_string	charr::altrep_backend::ci__length_string	charr::altrep_backend	charr::altrep_backend	true	src/altrep_backend/ci_length.cpp	403	unit:src/altrep_backend/ci_length.cpp	altrep	cxx_helper	int (const char *, int, int)	false				external	2
decl:c:@N@charr@N@altrep_backend@F@ci__locate_set_dimnames_list#*$@S@SEXPREC#b#	function	ci__locate_set_dimnames_list	charr::altrep_backend::ci__locate_set_dimnames_list	charr::altrep_backend	charr::altrep_backend	true	src/altrep_backend/ci_search_common.cpp	72	unit:src/altrep_backend/ci_search_common.cpp	altrep	r_helper	void (struct SEXPREC *, _Bool) noexcept	true				external	5
decl:c:@N@charr@N@altrep_backend@F@ci__locate_set_dimnames_matrix#*$@S@SEXPREC#b#	function	ci__locate_set_dimnames_matrix	charr::altrep_backend::ci__locate_set_dimnames_matrix	charr::altrep_backend	charr::altrep_backend	true	src/altrep_backend/ci_search_common.cpp	46	unit:src/altrep_backend/ci_search_common.cpp	altrep	r_helper	void (struct SEXPREC *, _Bool) noexcept	true				external	5
decl:c:@N@charr@N@altrep_backend@F@ci__prepare_arg_double_1_notNA_r#*$@S@SEXPREC#*1C#	function	ci__prepare_arg_double_1_notNA_r	charr::altrep_backend::ci__prepare_arg_double_1_notNA_r	charr::altrep_backend	charr::altrep_backend	true	src/altrep_backend/ci_prepare_arg.cpp	568	unit:src/altrep_backend/ci_prepare_arg.cpp	altrep	r_helper	double (struct SEXPREC *, const char *) noexcept	true				external	2
decl:c:@N@charr@N@altrep_backend@F@ci__prepare_arg_enc_r#*$@S@SEXPREC#*1C#b#	function	ci__prepare_arg_enc_r	charr::altrep_backend::ci__prepare_arg_enc_r	charr::altrep_backend	charr::altrep_backend	true	src/altrep_backend/ci_prepare_arg.cpp	618	unit:src/altrep_backend/ci_prepare_arg.cpp	altrep	r_helper	const char *(struct SEXPREC *, const char *, _Bool) noexcept	true				external	3
